le nakni cu pindi lo ka ponse no xirma	He is poor in that he doesn't own a horse.
mi'a pu pinfu lo mi'a zdani lo nu snime carvi	We became prisoners of our home due to the snowfall.
mi pu cusku fi loi rirni fe lo pinka be lo nu lo nu klama lo bartu ca lo nu carvi pu se srera	I commented to the parents that going outside while it had been raining had been a mistake.
au nai mi cusku lo pinka	I have no comment.
le nakni pu cusku lo zabna pinka be le cukta	He made a nice comment about the book.
ti pinsi lo xunre	This is a red pencil.
lo nanmu pu ku pinta gi'e la'a sipna	The man was in horizontal position and was probably sleeping.
mi pinxe lo tcati lo kabri	I drink tea from the cup.
mi pu pinxe lo glare ckafi lo kabri	I drank a cup of hot coffee from a cup.
xu do zgipli lo pipno	Do you play the piano?
ti pixra lo zbani mi poi pu zvati la nipon	This is a picture of the coast that I made when I was in Japan.
le nanla cu plana lo ka se betfu	The boy is fat with his belly.
le terdi cu melbi planeta	The Earth is a beautiful planet.
mi platu lo ka klama la nipon vau lo ka surla	I'm planning to go to Japan to take rest.
mi pu pleji lo se jerna lo bersa be mi lo ka sidju mi	I paid my son for what he earned for helping me.
la edvard pu darxi lo plibu be mi se pi'o lo jamfu	Eduard hit my pubis with a foot.
lo mlatu pu plipe lo bartu lo dertu lo galtu be le bitmu	The cat jumped to the outside from the ground over the fence.
le za'u plise cu makcu	The apples are ripe.
lo toldi poi cpare lo flora pe lo loldi co'a se plita lo melbi	Butterflies creeping along the flowers formed a beautiful plane.
le te cange pu plixa lo dertu lo barda	The farmer ploughed the ground using a large plow.
lo ka tavla cu plixau do lo ka jai ri'a certu la lojban fai do	Talking would be useful for you in becoming an expert in Lojban.
le tcini cu pluja lo ka se ciksi	The situation is hard to explain.
mi se pluka lo ka limna lo xamsi	I enjoy swimming in the sea.
lo nu klama lo zunle gi'e ba bo ze'a klama lo crane gi'e ba bo klama lo pritu cu pluta lo aftobuso tcana ti	The route to the bus station is the following: you turn left, then go straight for a while, and then turn right.
lo cidni po'e mi cu cortu	My knee aches.
i lo troci ku po'o snada i je ku'i lo troci po'o cu fliba	Only the one who tries, succeeds, and the one who only tries, fails.
po'o mi na kansa le fetsi	The only thing is, I'm not with her.
mi pu te vecnu ke po'o lo jisra	I bought only some juice.
mi na zanru lo ve sfasa noi po'o cu'i zekri	I don't approve of punishments which, for one, are a crime.
mi pu te vecnu ke po'o nai lo titla	I bought candies among other things.
le nakni pu co'a speni lo ninmu poi pu se penmi bu'u lo zarci	He married a girl met in the store.
le nakni pu co'a speni lo ninmu	He married a girl.
mi pu polje lo boxfo so'i da	I wrinkled the sheet of paper in several places.
xu ti me lo noi misno vau ponjo finpe	Is this a famous Japanese fish?
le prenu cu ponse lo karce lo zekri	The person owns the car illegally (not under official law).
le palta mo'u porpi so'i cmalu	The plate broke into many small pieces.
li pa ce'o li re ce'o li ci cu porsi lo ka ce'u mleca ce'u vau lo namcu	1, 2, 3 is a sequence of numbers where a number to the left is less than the number to the right.
mi pu ganse no drata be lo porsi be fi lo valsi i je mi na pu jimpe lo smuni be le porsi	I could only see a sequence of words, the sequence the meaning of which I couldn't understand.
le ninmu cu se bangu lo porto	She speaks Portuguese.
ma prali do lo ka tcidu lo se cukta poi vasru no pixra	What the use to you of reading a book that has no pictures?
mi prami do	I love you.
xu mi na prane lo ka melbi	Am I not perfect in my beauty?
mi prane lo ka vitke lo rirni de'i ro li jy dy ze	I visit my parents every Sunday without fail.
lo carvi pu fanta lo nu lo fagri cu preja lo boske lo foldi	The rain kept the fire from spreading to the forest from the field.
xo prenu ca zvati lo bu'u kumfa	How many people are in this room now?
mi pu cusku lo preti noi du lu ma nuzba li'u	I asked a question, "What are the news?"
do pu ja'a sai prije lo ka skicu la'e di'u mi	It was really wise of you to tell me about it.
mi pu prije lo ka vecnu le karce	You were wise to sell the car.
le minji na te prina lo pelji lo papri	The machine isn't printing the document on the paper.
lo nanmu cu pritu lo dinju mi	The man is to the right of the house from my position.
mi mo'u finti lo proga be lo nu zmiku satre lo mlatu	I have written a computer program for giving cats strokes automatically.
ti cukta lo prosa be lo za'u kulnu	This book contains prose about cultures.
lo protoni cu kantu	Proton is an elementary particle.
pu carvi ca lo prulamdei	It rained yesterday.
mi pu penmi le nakni ca lo prulamdei be lo nu le kani cu cliva	I met him the day before he left.
lo bolci cu plipe ki'u lo ka pruni	The ball bounces because it is elastic.
xu do terpa tu'a lo pruxi	Are you afraid of ghosts?
mi pu na viska le mlatu	I didn't see the cat.
xu do pu'i viska lo fange ke vofli dacti	Have you ever seen an unidentified flying object?
mi djuno i ki'u bo mi pu'i tavla la alis	I know, since I've talked to Alice in my life.
mi pu'o citka lo rectu	I'm about to eat meat.
lo pulce pu gacri le loldi	Dust covered the floor.
lo pulce brife cu muvdu	A dust storm is coming.
le dargu cu pulce culno	The road is dusty.
le prenu cu pulji lo nu lo klaji cu smaji	The person is a police officer enforcing silence in the street.
ti pulni lo nu cpacu lo djacu lo jinto vau lo mudri	This is a wooden pulley to lift water from the well.
doi nobli e'o ko punji lo ka virnu vau lo mi risna	Lord, put courage into my heart!
le skina pu punji mi lo ka gleki cinmo	The movie put me in a happy mood.
pu snime punli lo dargu	It was a clump of snow on the road.
da punli lo stedu be mi	I have a swelling on my head.
lo nu la kevin cu cliva pu purci lo nu mi tsuku lo xotli	Kevin left earlier than I arrived at the hotel.
ti purdi loi mi rirni lo vrici	This is my parents' garden where different crops are grown.
ti purmo lo gurni	This is flour.
la alis pu tsuku lo zarci gi'e te vecnu lo plise i ba bo ra klama lo zdani	Alice entered a store and bought apples. Then she went home.
li pa fi'u ci du li pi ra'e ci	"1/3 equals 0.(3)"
mi pu ganse lo pluka panci pe ra'i le purdi	I felt a pleasant smell from the garden.
mi se pluka lo ka penmi do i go'i ra'o	I am pleased to meet you. - Me too.
ra'oi kla rafsi zo klama	"kla" is an affix from the full verb "klama".
ra'u ko tolxanka denpa	Above all, be patient.
ei mi gunka i je ra'u cu'i ei mi surla	I need to work. But with equal importance I need to relax.
ra'u nai mi na se spaji	Incidentally, I'm not surprised.
racli fau da'i	That would make sense.
racli fa lo nu do pu cuxna lo ka tavla bau la lojban	It's rational that you chose to talk in Lojban.
lo ractu fi'o sutra co'a se panzi	Rabbits breed quickly.
ti noi jganu cu radno li pa	This angle subtends one radian.
ra'oi gau rafsi zo gasnu	 'gau' is a rafsi of the verb "gasnu".
lo cribe cu ragve lo rirxe mi	The bear is across the river from me.
mi nelci lo jbari ne rai lo fragari	I like berries with strawberries being my favorite ones.
ko ko na raktu lo ka cusku lo simsa	Don't trouble yourself saying such things.
do raktu mi lo ka de'a tadni la lojban	You disturb me making me not learning Lojban.
lo vi flora cu ralci lo ka se tarmi	This flower has a delicate form.
la alis cu ralju lo nixli lo ka cuxna	Alice is the main decision maker among the girls.
ralte lo ka catke le karce	He keeps pushing the car.
mi ralte re mlatu	I keep two cats.
lo risna cu sluji rango fi lo ka pambe lo ciblu vi'u lo xadni	The heart is the muscular organ that pumps blood throughout the body.
ti rango lo insekto lo ka tirna	This is an organ of insects performing the function of listening.
lo gusni be fi le bombila cu ranji lo nicte	The light bulb continued burning through the night.
lo djacu pu ranji lo barda canlu	The water continuously covered a large space.
mi pu tirna lo simsa ranmi be lo cevni	I heard a similar myth about a god.
lo ransu cu gunma lo tunka joi tinci	Bronze is composed of copper and tin.
lo vi vi'u pixra cu ransu	The statue is made of bronze.
le pesxu cu ranti lo danre	The dough is soft when being pressurized.
zo co'oi poi do pu cusku cu ranxi lo ka se smuni zo coi vau lo ka se smuni zo co'o	Chao that you said was ironic in that instead of meaning "Hi!" it actually meant "Bye!"
le te ranxi cu du lo nu mi na merko	The irony is that I'm not an American.
mi pu cusku zo coi le fetsi fi'o se rapli li ci	I said "Hello!" top her three times.
lo pruce cu rapli li mu	The process occurs for the fifth time.
lo vi cripu cu rarna	This bridge is a natural formation.
lo ratcu pu canci	The rat disappeared.
lo'e tabno cu ratni li xa li pa re	Carbon is a chemical element number 6 and usually has the isotope number 12.
rau stizu cu zvati	There are enough chairs.
re cribe ca cpana lo bisli	There are two bears on the ice.
ko na cliva mi doi crida iu re'e	Don't leave me, oh my beloved fairy!
do io nai re'e nai se lijda lo mabla	Yay, you built a temple (well, no religious feelings here)!
ui re'e cu'i do'o pu zbasu lo malsi	You belong to a shitty religion, no respect to you in this!
lu ju'i li'u lu re'i do li'u	"Hey!" - "Yes?"
lu ju'i li'u lu re'i nai li'u	"Hey!" - "Wait a bit…"
lo nobli pu zutse re'o lo jubme	The sir was sitting touching the wall.
mi pu ci re'u penmi la alis	I met Alice for the third time.
mi zvati ti za'u re'u	I'm here again.
lo va gerku cu se rebla lo tordu	That dog has a short tail.
ti rectu lo bakni	This is beef.
xu no drata be lo remna ka'e cmila	Can only humans laugh?
lo nanla pu renro lo rokci le canko	A boy threw a stone at the window.
mi mo'u renvi lo xlali tcini	I survived that terrible situation.
lo respa cu xabju le korbi be le rirxe	Reptiles inhabit the coast of the river.
le nixli pu retsku fi lo pulji fe lu ta'i ma klama la palma noi xotli li'u	The girl asked a police officer "How does one get to Palm hotel?"
ta me lo cinri cukta i au mi te vecnu ri	That is an interesting book. I'd like to buy it.
ri'a lo ka kucli vau lo mlatu co'a morsi	Cat died because of being curious.
oi ri'e mi cirko lo mi ckiku	Ah, I lost my keys.
oi ri'e nai cortu	Mmm, it hurts.
ri'i mi pu farlu	I experienced falling down.
pa nanmu cu sanli ri'u do	There is a man standing to the right of you.
xu do ricfu lo ka ponse lo tumla	Are you rich in how much land you own?
le cidja cu rigni mi	The food is disgusting to me.
le sicni cu rijno	The coin is silver.
lo rilti be lo pu se sanga be le nakni cu simsa lo'u la la cu cu la la le'u	The rhythm of the phrase said by him was similar to "la la tcu tcu la la".
zo kansa rimni zo dansu la lojban lo ka ci lamji lerfu be ce'u cu mintu simxu	"kansa" rhymes with "dansu" in Lojban in that three adjacent letters in each of those words are the same.
lo djacu cu rinci lo tubnu lo za'u kevna lo danre	Water drains from a tube through holes being under pressure.
lo carmi ke tcadu flu'ente pu se rinju mi lo ka tsuku le briju	Intense traffic prevented me from getting to the office.
lo nu ctuca cu rinka lo nu farvi	Education is the agent of progress.
mi pu rinsa la alis ta'i lo ka jai gau slilu fai lo mi xance	I greeted Alice by waving my hand.
le fetsi cu rirci lo ka carmi gunka vau lo tadni poi nanca lo mintu	She works hard which is unusual among students of her age.
mi pu rirci fi lo mi pendo fe lo ka se cinri lo fasnu e nai lo farna	I was rare among my friends in being interested in events and not trends.
la edvard cu rirni la alis	Edward is a parent of Alice.
ti rirxe lo sudga tumla lo vifne poi flu'ente lo xamsi lo cmana krasi lo condi	This is a river in a dry land running its fresh waters in a deep river bed towards the sea from springheads in the mountains.
mi citka lo rismi ca ro djedi	I eat rice every day.
mi pu ganse lo nu lo rinsa be mi cu sutra slilu	I felt my heart beating fast.
lo ka pinxe lo tcati ca ro djedi vau fi mi'a ritli lo ka simxu lo ka tavla	To drink tea is our ritual that we perform every day in order to talk to each other.
mi pu rivbi lo ka bilma vau lo ka zenba lo ka citka vau gi'e jinru lo glare djacu	I avoided becoming ill by eating more and plunging into hot water.
le prenu pu rivbi loi pulji	The person evaded the police.
ro lo mi pendo cu cusku lo se du'u mi simlu lo ka tatpi	All of my friends say that I look tired.
oi ro'a ca ti mi se cfipu	Awkward. I'm confused.
ui ro'a cu'i mi cikre lo mi skami	I'm just puttering here by myself, fixing my computer.
ui nai ro'a no da zvati ti	I feel so lonely, nobody is here.
ui ro'e mi morji	Yay, I remember!
a'i ro'e cu'i mi ba zukte	I will do it not putting much intellectual effort.
do marvele iu ro'e nai	There is no logic in it, you are just wonderful.
ui ro'i sai mi'a jinga	I'm just overwhelmed with emotions, we won!!
do mo ro'i	How do you feel?
ui ro'i cu'i mi kanro	Feelings apart, I'm healthy.
ui ro'i nai do snada	No rejoicing from me, you won.
oi nai ro'o kukte	Yum, yum, it's tasty.
ii ro'o cu'i ka'e kargu	I'm afraid it can be expensive.
ii ro'o nai mi na drani punji le tanxe	No, not that it requires physical work, but I'm afraid I might not put the box correctly.
iu ro'u doi nanla	Boy, you are hot, I love you.
do melbi iu ro'o cu'i	You are pretty, not that I love you in sexual sense.
do mi kansa ui ro'u nai doi pendo	Yay, you are with me, my buddy.
mi pu re roi penmi la alis	I met Alice twice, two times.
le nanla ca'o renro lo za'u rokci	The boy is throwing stones.
lo verba pu pencu lo romge be le karce se pi'o lo degji	A child touched the reflecting surface of the car with his finger.
lo vi nanla cu ropno lo ka tavla tai ma kau	This boy is European in how he speaks.
le ranmi danlu cu se rorci lo remna lo bakni	The mythical animal was procreated by a human and a bull.
le dargu cu rotsu lo ka se pagbu ti	The road is thick here.
pluka panci lo rozgu pe lo purdi	Roses in the garden have a pleasant scent.
ru'a mi milxe lo ka bilma	I presume, I am a bit ill.
mi na ru'e se slabu do	I hardly know you.
ui ru'e do snada	Yay, you won.
mi pu ru'i citka lo mango	I ate apples on and on.
pu ru'i gusni	The light was glowing.
pu ru'i nai gusni	The light was flashing.
lo megdo be lo toldi ca'o dansu ru'u mi	A million of butterflies are dancing around me.
le laldo prenu cu ruble lo ka pinxe si'u nai	The old man is weak in being able to drink himself.
lo skapi cu rufsu	The skin is rough.
lo bisli ca'o runme	The ice is melting.
kunra te runta e'o	Mineral water, please.
le jisra cu te runta lo sakta ce lo jbari lo djacu	The juice is made of sugar and berries dissolved in water.
lo vi jisra cu rupnu li ci la e'uropas	This juice costs three euros (European major money units).
xu do se bangu lo rusko	Do you speak Russian?
lo vi jemna cu rutni lo mi patfu	This gem is artificial and made by my father.
lo makcu rutpapaia cu se panci lo rigni	Ripe papaya smells disgusting.
doi la alis ko klama ti sa doi la kevin ko klama ti	Alice, come here! No, ... Kevin, come here!
mi ca zvati lo centero be le tcadu	To be precise, I'm in the center of the city.
lo arxokuna cu mabru sa'e nai	Raccoons are mammals, roughly speaking.
